,id,role_id,alias,title,roleReviewStatistics,growth,industry,salarySuggestion.locationName,salarySuggestion.suggestion.min,salarySuggestion.suggestion.max,salarySuggestion.salary_min,salarySuggestion.salary_max,salarySuggestion.salary_median,salarySuggestion.__typename,roleReviewStatistics.jobSatisfaction,roleReviewStatistics.__typename,growth.value,growth.__typename,salarySuggestion
2405,bricklayer,bricklayer,bricklayer,Bricklayer,,,trades-services,Australia,40000.0,100000.0,60000.0,80000.0,70000.0,SalarySuggestion,3.6,RoleReviewStats,2.0,Growth,
2406,motor-mechanic,motor-mechanic,motor-mechanic,Motor Mechanic,,,trades-services,Australia,55000.0,100000.0,70000.0,85000.0,75000.0,SalarySuggestion,3.7,RoleReviewStats,-0.7,Growth,
2407,industrial-electrician,industrial-electrician,industrial-electrician,Industrial Electrician,,,trades-services,Australia,75000.0,135000.0,95000.0,115000.0,102500.0,SalarySuggestion,4.1,RoleReviewStats,10.2,Growth,
2408,security-officer,security-officer,security-officer,Security Officer,,,trades-services,,,,,,,,3.7,RoleReviewStats,4.9,Growth,
2409,stonemason,stonemason,stonemason,Stonemason,,,trades-services,Australia,55000.0,85000.0,65000.0,75000.0,75000.0,SalarySuggestion,4.0,RoleReviewStats,2.0,Growth,
2410,maintenance-carpenter,maintenance-carpenter,maintenance-carpenter,Maintenance Carpenter,,,trades-services,Australia,65000.0,95000.0,75000.0,85000.0,80000.0,SalarySuggestion,3.9,RoleReviewStats,-0.6,Growth,
2411,meter-reader,meter-reader,meter-reader,Meter Reader,,,trades-services,Australia,45000.0,75000.0,55000.0,65000.0,59328.0,SalarySuggestion,3.4,RoleReviewStats,,,
2412,welder,welder,welder,Welder,,,trades-services,Australia,65000.0,95000.0,75000.0,85000.0,77500.0,SalarySuggestion,3.9,RoleReviewStats,3.2,Growth,
2413,landscaper,landscaper,landscaper,Landscaper,,,trades-services,Australia,35000.0,95000.0,55000.0,75000.0,70000.0,SalarySuggestion,4.0,RoleReviewStats,13.5,Growth,
2414,vehicle-mechanic,vehicle-mechanic,vehicle-mechanic,Vehicle Mechanic,,,trades-services,Australia,65000.0,125000.0,85000.0,105000.0,95000.0,SalarySuggestion,4.0,RoleReviewStats,-0.7,Growth,
2415,installation-technician,installation-technician,installation-technician,Installation Technician,,,trades-services,Australia,55000.0,115000.0,75000.0,95000.0,83750.0,SalarySuggestion,5.0,RoleReviewStats,,,
2416,jeweller,jeweller,jeweller,Jeweller,,,trades-services,Australia,65000.0,95000.0,75000.0,85000.0,77500.0,SalarySuggestion,4.6,RoleReviewStats,-2.3,Growth,
2417,tig-welder,tig-welder,tig-welder,TIG Welder,,,trades-services,Australia,50000.0,95000.0,65000.0,80000.0,72499.0,SalarySuggestion,4.0,RoleReviewStats,2.1,Growth,
2418,gardener,gardener,gardener,Gardener,,,trades-services,Australia,50000.0,80000.0,60000.0,70000.0,65000.0,SalarySuggestion,4.0,RoleReviewStats,13.5,Growth,
2419,fitter-and-turner,fitter-and-turner,fitter-and-turner,Fitter and Turner,,,trades-services,Australia,55000.0,115000.0,75000.0,95000.0,84999.0,SalarySuggestion,4.1,RoleReviewStats,2.2,Growth,
2420,spraypainter,spraypainter,spraypainter,Spraypainter,,,trades-services,Australia,60000.0,120000.0,80000.0,100000.0,87500.0,SalarySuggestion,4.0,RoleReviewStats,1.6,Growth,
2421,roofer,roofer,roofer,Roofer,,,trades-services,Australia,50000.0,110000.0,70000.0,90000.0,80000.0,SalarySuggestion,3.4,RoleReviewStats,0.0,Growth,
2422,security-supervisor,security-supervisor,security-supervisor,Security Supervisor,,,trades-services,Australia,55000.0,100000.0,70000.0,85000.0,74117.0,SalarySuggestion,4.1,RoleReviewStats,,,
2423,automotive-technician,automotive-technician,automotive-technician,Automotive Technician,,,trades-services,Australia,55000.0,100000.0,70000.0,85000.0,75000.0,SalarySuggestion,3.8,RoleReviewStats,-0.7,Growth,
2424,salon-manager,salon-manager,salon-manager,Salon Manager,,,trades-services,Australia,65000.0,80000.0,70000.0,75000.0,74999.0,SalarySuggestion,4.8,RoleReviewStats,,,
2425,glazier,glazier,glazier,Glazier,,,trades-services,Australia,50000.0,110000.0,70000.0,90000.0,75000.0,SalarySuggestion,3.4,RoleReviewStats,1.0,Growth,
2426,dermal-therapist,dermal-therapist,dermal-therapist,Dermal Therapist,,,trades-services,Australia,55000.0,70000.0,60000.0,65000.0,62499.0,SalarySuggestion,3.5,RoleReviewStats,12.2,Growth,
2427,joiner,joiner,joiner,Joiner,,,trades-services,Australia,55000.0,100000.0,70000.0,85000.0,77500.0,SalarySuggestion,5.0,RoleReviewStats,,,
2428,mower-operator,mower-operator,mower-operator,Mower Operator,,,trades-services,Australia,55000.0,70000.0,60000.0,65000.0,62500.0,SalarySuggestion,1.0,RoleReviewStats,,,
2429,electrician,electrician,electrician,Electrician,,,trades-services,Australia,70000.0,130000.0,90000.0,110000.0,100000.0,SalarySuggestion,3.8,RoleReviewStats,10.2,Growth,
2430,maintenance-electrician,maintenance-electrician,maintenance-electrician,Maintenance Electrician,,,trades-services,Australia,80000.0,140000.0,100000.0,120000.0,110000.0,SalarySuggestion,3.8,RoleReviewStats,10.2,Growth,
2431,vehicle-technician,vehicle-technician,vehicle-technician,Vehicle Technician,,,trades-services,Australia,45000.0,105000.0,65000.0,85000.0,70000.0,SalarySuggestion,3.5,RoleReviewStats,,,
2432,air-conditioning-mechanic,air-conditioning-mechanic,air-conditioning-mechanic,Air Conditioning Mechanic,,,trades-services,Australia,35000.0,95000.0,55000.0,75000.0,67499.0,SalarySuggestion,,,,,
2433,construction-labourer,construction-labourer,construction-labourer,Construction Labourer,,,trades-services,Australia,50000.0,80000.0,60000.0,70000.0,65000.0,SalarySuggestion,3.9,RoleReviewStats,4.7,Growth,
2434,civil-labourer,civil-labourer,civil-labourer,Civil Labourer,,,trades-services,Australia,50000.0,95000.0,65000.0,80000.0,70000.0,SalarySuggestion,4.3,RoleReviewStats,,,
2435,refrigeration-technician,refrigeration-technician,refrigeration-technician,Refrigeration Technician,,,trades-services,Australia,65000.0,125000.0,85000.0,105000.0,95000.0,SalarySuggestion,4.2,RoleReviewStats,,,
2436,refrigeration-mechanic,refrigeration-mechanic,refrigeration-mechanic,Refrigeration Mechanic,,,trades-services,Australia,65000.0,125000.0,85000.0,105000.0,92500.0,SalarySuggestion,3.8,RoleReviewStats,4.0,Growth,
2437,picture-framer,picture-framer,picture-framer,Picture Framer,,,trades-services,Australia,45000.0,60000.0,50000.0,55000.0,54999.0,SalarySuggestion,4.0,RoleReviewStats,-11.0,Growth,
2438,baker,baker,baker,Baker,,,trades-services,Australia,55000.0,85000.0,65000.0,75000.0,67500.0,SalarySuggestion,3.3,RoleReviewStats,2.9,Growth,
2439,meter-technician,meter-technician,meter-technician,Meter Technician,,,trades-services,Australia,75000.0,120000.0,90000.0,105000.0,96500.0,SalarySuggestion,4.0,RoleReviewStats,,,
2440,florist,florist,florist,Florist,,,trades-services,Australia,55000.0,70000.0,60000.0,65000.0,60000.0,SalarySuggestion,4.1,RoleReviewStats,0.0,Growth,
2441,painter,painter,painter,Painter,,,trades-services,Australia,60000.0,90000.0,70000.0,80000.0,75000.0,SalarySuggestion,4.1,RoleReviewStats,2.9,Growth,
2442,motorcycle-technician,motorcycle-technician,motorcycle-technician,Motorcycle Technician,,,trades-services,Australia,40000.0,100000.0,60000.0,80000.0,68750.0,SalarySuggestion,4.0,RoleReviewStats,,,
2443,steelfixer,steelfixer,steelfixer,Steelfixer,,,trades-services,Australia,50000.0,110000.0,70000.0,90000.0,83749.0,SalarySuggestion,4.3,RoleReviewStats,2.1,Growth,
2444,heavy-vehicle-mechanic,heavy-vehicle-mechanic,heavy-vehicle-mechanic,Heavy Vehicle Mechanic,,,trades-services,Australia,65000.0,125000.0,85000.0,105000.0,95000.0,SalarySuggestion,3.7,RoleReviewStats,-0.7,Growth,
2445,automotive-electrician,automotive-electrician,automotive-electrician,Automotive Electrician,,,trades-services,Australia,115000.0,175000.0,135000.0,155000.0,145000.0,SalarySuggestion,4.3,RoleReviewStats,-0.7,Growth,
2446,linesperson,linesperson,linesperson,Linesperson,,,trades-services,Australia,90000.0,120000.0,100000.0,110000.0,105000.0,SalarySuggestion,4.7,RoleReviewStats,,,
2447,cake-decorator,cake-decorator,cake-decorator,Cake Decorator,,,trades-services,Australia,55000.0,70000.0,60000.0,65000.0,62500.0,SalarySuggestion,4.2,RoleReviewStats,2.9,Growth,
2448,spa-manager,spa-manager,spa-manager,Spa Manager,,,trades-services,Australia,45000.0,105000.0,65000.0,85000.0,73750.0,SalarySuggestion,4.3,RoleReviewStats,,,
2449,maintenance-officer,maintenance-officer,maintenance-officer,Maintenance Officer,,,trades-services,Australia,55000.0,85000.0,65000.0,75000.0,67500.0,SalarySuggestion,4.0,RoleReviewStats,10.9,Growth,
2450,restoration-technician,restoration-technician,restoration-technician,Restoration Technician,,,trades-services,Australia,50000.0,95000.0,65000.0,80000.0,70000.0,SalarySuggestion,3.4,RoleReviewStats,,,
2451,parts-manager,parts-manager,parts-manager,Parts Manager,,,trades-services,Australia,50000.0,110000.0,70000.0,90000.0,80750.0,SalarySuggestion,4.0,RoleReviewStats,,,
2452,windscreen-fitter,windscreen-fitter,windscreen-fitter,Windscreen Fitter,,,trades-services,Australia,50000.0,65000.0,55000.0,60000.0,59999.0,SalarySuggestion,5.0,RoleReviewStats,0.4,Growth,
2453,handyperson,handyperson,handyperson,Handyperson,,,trades-services,Australia,50000.0,95000.0,65000.0,80000.0,67500.0,SalarySuggestion,4.4,RoleReviewStats,4.9,Growth,
2454,sandblaster,sandblaster,sandblaster,Sandblaster,,,trades-services,Australia,45000.0,105000.0,65000.0,85000.0,75000.0,SalarySuggestion,3.8,RoleReviewStats,,,
2455,light-vehicle-mechanic,light-vehicle-mechanic,light-vehicle-mechanic,Light Vehicle Mechanic,,,trades-services,Australia,55000.0,115000.0,75000.0,95000.0,85000.0,SalarySuggestion,3.8,RoleReviewStats,-0.7,Growth,
2456,parts-interpreter,parts-interpreter,parts-interpreter,Parts Interpreter,,,trades-services,Australia,45000.0,90000.0,60000.0,75000.0,65000.0,SalarySuggestion,3.7,RoleReviewStats,0.4,Growth,
2457,print-operator,print-operator,print-operator,Print Operator,,,trades-services,Australia,40000.0,85000.0,55000.0,70000.0,62499.0,SalarySuggestion,4.5,RoleReviewStats,,,
2458,nanny,nanny,nanny,Nanny,,,trades-services,Australia,30000.0,75000.0,45000.0,60000.0,54999.0,SalarySuggestion,4.5,RoleReviewStats,5.9,Growth,
2459,signmaker,signmaker,signmaker,Signmaker,,,trades-services,Australia,50000.0,80000.0,60000.0,70000.0,67500.0,SalarySuggestion,5.0,RoleReviewStats,0.9,Growth,
2460,maintenance-person,maintenance-person,maintenance-person,Maintenance Person,,,trades-services,,,,,,,,5.0,RoleReviewStats,,,
2461,formworker,formworker,formworker,Formworker,,,trades-services,Australia,60000.0,120000.0,80000.0,100000.0,87999.0,SalarySuggestion,4.3,RoleReviewStats,,,
2462,truck-mechanic,truck-mechanic,truck-mechanic,Truck Mechanic,,,trades-services,Australia,70000.0,130000.0,90000.0,110000.0,99500.0,SalarySuggestion,4.6,RoleReviewStats,-0.7,Growth,
2463,machinist,machinist,machinist,Machinist,,,trades-services,Australia,55000.0,100000.0,70000.0,85000.0,78750.0,SalarySuggestion,4.0,RoleReviewStats,,,
2464,roofing-plumber,roofing-plumber,roofing-plumber,Roofing Plumber,,,trades-services,Australia,60000.0,120000.0,80000.0,100000.0,90000.0,SalarySuggestion,,,,,
2465,mechanic,mechanic,mechanic,Mechanic,,,trades-services,Australia,55000.0,100000.0,70000.0,85000.0,75000.0,SalarySuggestion,3.5,RoleReviewStats,3.1,Growth,
2466,drainer,drainer,drainer,Drainer,,,trades-services,Australia,55000.0,115000.0,75000.0,95000.0,85000.0,SalarySuggestion,,,,,
2467,controls-technician,controls-technician,controls-technician,Controls Technician,,,trades-services,Australia,90000.0,150000.0,110000.0,130000.0,117500.0,SalarySuggestion,,,,,
2468,detailer,detailer,detailer,Detailer,,,trades-services,Australia,35000.0,95000.0,55000.0,75000.0,57500.0,SalarySuggestion,3.6,RoleReviewStats,,,
2469,cleaning-supervisor,cleaning-supervisor,cleaning-supervisor,Cleaning Supervisor,,,trades-services,Australia,50000.0,95000.0,65000.0,80000.0,68750.0,SalarySuggestion,3.8,RoleReviewStats,,,
2470,diesel-mechanic,diesel-mechanic,diesel-mechanic,Diesel Mechanic,,,trades-services,Australia,60000.0,120000.0,80000.0,100000.0,89999.0,SalarySuggestion,4.0,RoleReviewStats,-0.7,Growth,
2471,boilermaker,boilermaker,boilermaker,Boilermaker,,,trades-services,Australia,105000.0,165000.0,125000.0,145000.0,135000.0,SalarySuggestion,3.9,RoleReviewStats,3.2,Growth,
2472,maintenance-fitter,maintenance-fitter,maintenance-fitter,Maintenance Fitter,,,trades-services,Australia,65000.0,125000.0,85000.0,105000.0,95000.0,SalarySuggestion,4.1,RoleReviewStats,2.2,Growth,
2473,vehicle-body-builder,vehicle-body-builder,vehicle-body-builder,Vehicle Body Builder,,,trades-services,Australia,55000.0,85000.0,65000.0,75000.0,69999.0,SalarySuggestion,4.2,RoleReviewStats,6.1,Growth,
2474,pool-technician,pool-technician,pool-technician,Pool Technician,,,trades-services,Australia,55000.0,85000.0,65000.0,75000.0,67500.0,SalarySuggestion,4.0,RoleReviewStats,,,
2475,fabricator,fabricator,fabricator,Fabricator,,,trades-services,Australia,45000.0,105000.0,65000.0,85000.0,77499.0,SalarySuggestion,4.2,RoleReviewStats,3.2,Growth,
2476,swimming-pool-technician,swimming-pool-technician,swimming-pool-technician,Swimming Pool Technician,,,trades-services,Australia,50000.0,80000.0,60000.0,70000.0,62500.0,SalarySuggestion,,,,,
2477,fire-technician,fire-technician,fire-technician,Fire Technician,,,trades-services,Australia,60000.0,120000.0,80000.0,100000.0,90000.0,SalarySuggestion,4.4,RoleReviewStats,,,
2478,audio-visual-technician,audio-visual-technician,audio-visual-technician,Audio Visual Technician,,,trades-services,Australia,50000.0,110000.0,70000.0,90000.0,80000.0,SalarySuggestion,4.1,RoleReviewStats,,,
2479,service-and-installation-technician,service-and-installation-technician,service-and-installation-technician,Service and Installation Technician,,,trades-services,Australia,45000.0,105000.0,65000.0,85000.0,76250.0,SalarySuggestion,4.0,RoleReviewStats,,,
2480,fitter,fitter,fitter,Fitter,,,trades-services,Australia,60000.0,120000.0,80000.0,100000.0,90000.0,SalarySuggestion,4.0,RoleReviewStats,2.2,Growth,
2481,pipelayer,pipelayer,pipelayer,Pipelayer,,,trades-services,Australia,70000.0,115000.0,85000.0,100000.0,90000.0,SalarySuggestion,2.0,RoleReviewStats,,,
2482,traffic-controller,traffic-controller,traffic-controller,Traffic Controller,,,trades-services,Australia,35000.0,95000.0,55000.0,75000.0,70000.0,SalarySuggestion,3.4,RoleReviewStats,11.0,Growth,
2483,printer,printer,printer,Printer,,,trades-services,Australia,40000.0,100000.0,60000.0,80000.0,70000.0,SalarySuggestion,3.6,RoleReviewStats,,,
2484,heavy-diesel-mechanic,heavy-diesel-mechanic,heavy-diesel-mechanic,Heavy Diesel Mechanic,,,trades-services,Australia,75000.0,135000.0,95000.0,115000.0,103750.0,SalarySuggestion,4.1,RoleReviewStats,-0.7,Growth,
2485,diesel-technician,diesel-technician,diesel-technician,Diesel Technician,,,trades-services,Australia,75000.0,90000.0,80000.0,85000.0,84999.0,SalarySuggestion,3.5,RoleReviewStats,,,
2486,pump-technician,pump-technician,pump-technician,Pump Technician,,,trades-services,Australia,60000.0,120000.0,80000.0,100000.0,88750.0,SalarySuggestion,4.0,RoleReviewStats,,,
2487,cleaner,cleaner,cleaner,Cleaner,,,trades-services,Australia,45000.0,75000.0,55000.0,65000.0,57500.0,SalarySuggestion,3.9,RoleReviewStats,6.3,Growth,
2488,arborist,arborist,arborist,Arborist,,,trades-services,Australia,50000.0,110000.0,70000.0,90000.0,78500.0,SalarySuggestion,4.0,RoleReviewStats,,,
2489,carpenter,carpenter,carpenter,Carpenter,,,trades-services,Australia,45000.0,105000.0,65000.0,85000.0,75000.0,SalarySuggestion,4.0,RoleReviewStats,-0.6,Growth,
2490,concreter,concreter,concreter,Concreter,,,trades-services,Australia,55000.0,115000.0,75000.0,95000.0,85000.0,SalarySuggestion,3.8,RoleReviewStats,1.7,Growth,
2491,technician,technician,technician,Technician,,,trades-services,Australia,45000.0,105000.0,65000.0,85000.0,75000.0,SalarySuggestion,3.7,RoleReviewStats,,,
2492,sheetmetal-worker,sheetmetal-worker,sheetmetal-worker,Sheetmetal Worker,,,trades-services,Australia,50000.0,110000.0,70000.0,90000.0,82000.0,SalarySuggestion,3.1,RoleReviewStats,,,
2493,folder-operator,folder-operator,folder-operator,Folder Operator,,,trades-services,,,,,,,,3.0,RoleReviewStats,,,
2494,tyre-fitter,tyre-fitter,tyre-fitter,Tyre Fitter,,,trades-services,Australia,100000.0,160000.0,120000.0,140000.0,130000.0,SalarySuggestion,4.1,RoleReviewStats,0.4,Growth,
2495,hydraulic-technician,hydraulic-technician,hydraulic-technician,Hydraulic Technician,,,trades-services,Australia,70000.0,130000.0,90000.0,110000.0,102499.0,SalarySuggestion,4.0,RoleReviewStats,,,
2496,general-labourer,general-labourer,general-labourer,General Labourer,,,trades-services,Australia,50000.0,80000.0,60000.0,70000.0,67500.0,SalarySuggestion,4.0,RoleReviewStats,8.7,Growth,
2497,labourer,labourer,labourer,Labourer,,,trades-services,Australia,50000.0,80000.0,60000.0,70000.0,62499.0,SalarySuggestion,3.7,RoleReviewStats,6.9,Growth,
2498,horticulturist,horticulturist,horticulturist,Horticulturist,,,trades-services,Australia,55000.0,85000.0,65000.0,75000.0,70000.0,SalarySuggestion,4.1,RoleReviewStats,,,
2499,signal-technician,signal-technician,signal-technician,Signal Technician,,,trades-services,Australia,70000.0,130000.0,90000.0,110000.0,99000.0,SalarySuggestion,2.0,RoleReviewStats,,,
2500,service-team-member,service-team-member,service-team-member,Service Team Member,,,trades-services,Australia,40000.0,85000.0,55000.0,70000.0,62499.0,SalarySuggestion,3.3,RoleReviewStats,,,
2501,maintenance-controller,maintenance-controller,maintenance-controller,Maintenance Controller,,,trades-services,Australia,75000.0,90000.0,80000.0,85000.0,82500.0,SalarySuggestion,3.0,RoleReviewStats,,,
2502,crane-technician,crane-technician,crane-technician,Crane Technician,,,trades-services,Australia,115000.0,175000.0,135000.0,155000.0,142500.0,SalarySuggestion,,,,,
2503,mechanical-fitter,mechanical-fitter,mechanical-fitter,Mechanical Fitter,,,trades-services,Australia,75000.0,135000.0,95000.0,115000.0,105000.0,SalarySuggestion,4.0,RoleReviewStats,2.2,Growth,
